Nomer, Name, Genres
111368,Paid (1930),Crime|Drama|Film-Noir|
111377,Crystal Lake Memories: The Complete History of Friday the 13th (2013),Documentary|Horror|
111389,Kid Cannabis (2014),Drama|
111407,Chambre en ville, Une (Room in Town, A) (1982),Drama|Musical|
111439,Legends of Oz: Dorothy's Return (2014),Animation|Children|Musical|
111447,Treasure Hunter, The (Ci ling) (2009),Action|Adventure|Fantasy|Romance|Sci-Fi|
111456,Brasher Doubloon, The (1947),Crime|Drama|Film-Noir|Mystery|
111464,Top Banana (1954),Comedy|Musical|Romance|
111505,Love God?, The (1969),Comedy|
111517,10.000 Km (Long Distance) (2014),Drama|Romance|
111544,Utopia (2013),Documentary|
111553,Interior. Leather Bar. (2013),Drama|
111587,Turks & Caicos (2014),Drama|Mystery|Thriller|
111601,Die Fischerin (2014),Drama|
111622,Begin Again (2013),Comedy|Romance|
111630,Big Ass Spider! (2013),Comedy|Sci-Fi|
111644,Short Game, The (2013),Documentary|
111655,Satan's School for Girls (1973),Crime|Horror|Mystery|
111667,Toward the Unknown (1956),Drama|Romance|War|
111696,Beneath the Valley of the Ultra-Vixens (1979),Comedy|
111716,Backfire (1950),Crime|Film-Noir|Mystery|Romance|Thriller|
111734,Love Punch, The (2013),Comedy|
111749,Bye Bye Monkey (Ciao maschio) (1978),Comedy|Drama|Fantasy|
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX|
111774,Unreal Dream: The Michael Morton Story, An (2013),Documentary|
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy|
111795,Million Dollar Arm (2014),Comedy|Drama|
111811,Sunlight Jr. (2013),Drama|
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama|
111852,Generation Iron (2013),Documentary|
111872,Black Coffee (2014),Comedy|Romance|
111882,Mar Baum (1997),Drama|
111901,Cinderella (1914),Fantasy|Romance|
111924,Grand Seduction, The (2013),Comedy|
111946,Blood of Redemption (2013),Action|Crime|Drama|Thriller|
111995,Jayne Mansfield's Car (2012),Drama|
112003,Thompsons, The (2012),Drama|Horror|Thriller|
112019,Against All Flags (1952),Action|Adventure|Drama|Romance|
112060,One on One (1977),Drama|
112070,Maps to the Stars (2014),Drama|
112083,Case Against 8, The (2014),Documentary|
112091,Anna (2013),Drama|Thriller|
112118,Bikini Spring Break (Revenge of the Nerds' Bikini Spring Break) (2012),Comedy|
112171,Equalizer, The (2014),Action|Crime|Thriller|
112179,Sudden Wealth of the Poor People of Kombach, The (Der plötzliche Reichtum der armen Leute von Kombach) (1971),Drama|
112193,Sexual Chronicles of a French Family (Chroniques sexuelles d'une famille d'aujourd'hui) (2012),Comedy|Drama|
112226,17 Girls (17 filles) (2011),Drama|
112245,Dirties, The (2013),Drama|
112255,Money as Debt (2006),Animation|Documentary|
112273,Brother (Hermano) (2010),Drama|
112281,I Do (2012),Drama|
112293,Trials of Cate McCall, The (2013),Crime|Drama|
112303,Think Like a Man Too (2014),Comedy|Romance|
112320,Corridor, The (2010),Horror|Thriller|
112332,Caprice (1967),Comedy|Crime|Thriller|
112342,Mother's Courage: Talking Back to Autism, A (2009),Documentary|
112359,Woman's Secret, A (1949),Drama|Film-Noir|Mystery|
112381,Metalhead (Málmhaus) (2013),Drama|
112399,Finding Vivian Maier (2013),Documentary|
112416,Belly 2: Millionaire Boyz Club (2008),Drama|
112425,Mama's Boy (2007),Comedy|Drama|
112439,Joe's Palace (2009),Drama|
112448,Happy Birthday to a Beautiful Woman (2012),Documentary|
112458,Son-Daughter, The (1932),Drama|
112469,Elaine Stritch: Shoot Me (2013),Documentary|Musical|
112479,Not Another Not Another Movie (2011),Comedy|
112488,Gunfighter, The (2014),Action|Comedy|Western|
112501,Kabhi Haan Kabhi Naa (1994),Comedy|Drama|Musical|Romance|
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery|
112538,Black Moon (1934),Horror|
112552,Whiplash (2014),Drama|
112580,Angriest Man in Brooklyn, The (2014),Comedy|Drama|
112591,Finding Fela! (2014),Documentary|
112601,Dogs (1976),Horror|Thriller|
112621,Chronicle of a Disappearance (1996),Drama|
112640,Ra.One (2011),Action|Musical|Sci-Fi|
112653,Battered Bastards of Baseball, The (2014),Documentary|
112665,Budz House (2011),Comedy|
112705,Beast with a Million Eyes, The (1955),Sci-Fi|
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller|
112735,Charlie's Country (2013),Drama|
112751,Ju-on: The Beginning of the End (Ju-on: Owari no hajimari) (2014),Horror|
112767,Premature (2014),Comedy|
112776,Bloodline (2011),Horror|
112784,Bluebeard (Barbe-Bleue) (1936),Fantasy|
112798,Pick-up Summer (Pinball Summer) (1980),Comedy|
112807,Gunbuster (Top wo Narae) (1988),Action|Animation|Drama|Sci-Fi|
112816,One Man Up (L'uomo in più) (2001),Comedy|Drama|
112850,Words and Pictures (2013),Comedy|Drama|Romance|
112864,10.5 (2004),Action|Drama|
112877,Busses Roar (Buses Roar) (1942),Drama|Romance|War|
112893,Super Hero Party Clown (2010),Comedy|Romance|
112905,Goliyon Ki Raasleela Ram-Leela (2013),Drama|Romance|
112913,Monty Python Live (Mostly) (2014),Animation|Comedy|Musical|
112929,Paradise: Hope (Paradies: Hoffnung) (2013),Drama|
112942,Sky Murder (1940),Action|Adventure|Crime|Mystery|Thriller|
112950,Sex in Chains (Geschlecht in Fesseln) (1928),Drama|
112959,Go for Sisters (2013),Crime|Drama|
112978,Caesar (Julius Caesar) (2002),Drama|War|
112992,Edge of Fear (Ella y el miedo) (1962),Horror|
113014,California Conquest (1952),Adventure|Romance|Western|
113024,Unholy Wife, The (1957),Crime|Drama|
113037,Finding Bliss (2009),Comedy|Romance|
113045,Boogie (Boogie, el aceitoso) (2009),Action|Animation|Crime|
113066,Food (Jídlo) (1993),Animation|Comedy|Fantasy|
113080,Burma Conspiracy, The (Largo Winch II) (2011),Action|Adventure|Thriller|
113103,Step Up All In (2014),Drama|Musical|Romance|
113126,Val Lewton:  The Man in the Shadows (2007),Documentary|
113139,Day's Pleasure, A (Ford Story, A) (1919),Comedy|
113152,Sexual Life (2005),Romance|
113188,Rover, The (2014),Crime|Drama|
113207,Get on Up (2014),Drama|Musical|
113218,Space Milkshake (2012),Comedy|Sci-Fi|
113227,Impudent Girl (L'effrontée) (1985),Comedy|Drama|Romance|
113238,And While We Were Here (2012),Drama|
113250,In Order of Disappearance (Kraftidioten) (2014),Action|Comedy|Crime|Thriller|
113261,Screamtime (1986),Fantasy|Horror|
113280,White Frog (2012),Drama|
113300,R100 (2013),Comedy|Drama|
113313,Den, The (2013),Horror|Thriller|
113337,Free Samples (2012),Comedy|Drama|
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi|
113364,Rob the Mob (2014),Crime|Drama|
113378,Giver, The (2014),Drama|Sci-Fi|
113420,Unborn in the USA: Inside the War on Abortion (2007),Documentary|
113434,What About Dick? (2012),Comedy|
113457,Can I Do It 'Till I Need Glasses? (1977),Comedy|
113470,Necessary War, The (2014),Documentary|
113478,You and Me (Ty i ya) (1971),Drama|
113503,Generation Um... (2012),Drama|
113513,Six Days (2007),Documentary|
113534,Jesse Stone: Thin Ice (2009),Crime|Drama|Mystery|
113543,Buud Yam (1997),Drama|
113559,Osaka Elegy (Naniwa erejî) (1936),Drama|
113567,Make Your Move (2013),Musical|
113582,How to Be a Man (2013),Comedy|
113608,Circle of Deception, A (1960),Drama|War|
113630,Man Who Couldn't Say No, The (Mies joka ei osannut sanoa EI) (1975),Comedy|Drama|Romance|
113638,Myriad of Lights (Lights of Ten Thousand Homes, The) (Wanjia denghuo) (1948),Drama|
113646,Foreign Letters (2012),Comedy|Drama|
113674,Proxy (2013),Drama|Horror|Thriller|
113698,Alligator Eyes (1990),Drama|Film-Noir|Mystery|
113707,Kummeli V (2014),Comedy|
113717,Undertaker and His Pals, The (1966),Comedy|Horror|
113725,If Footmen Tire You What Will Horses Do? (1971),Drama|
113746,Redwood Highway (2013),Drama|
113757,Arsène Lupin Returns (1938),Mystery|
113771,Exists (2014),Horror|
113780,As Above, So Below (2014),Horror|Thriller|
113798,Charlie Chan in the Secret Service (1944),Comedy|Crime|Mystery|
113831,Passenger Side (2009),Comedy|Drama|
113843,Killing Us Softly 4: Advertising's Image of Women (2010),Documentary|
113851,El Niño (2014),Drama|Thriller|
113860,Codes of Gender, The (2010),Documentary|
113868,To Be Takei (2014),Documentary|
113895,Zaza (1938),Drama|
113906,Beast Must Die, The (1974),Horror|Mystery|
113933,Pyx, The (1973),Crime|Horror|Thriller|
113947,Lady of Chance, A (1928),Comedy|Drama|Romance|
113955,Beauty and the Boss (1932),Comedy|Romance|
113974,Happy We (Två killar och en tjej) (1983),Comedy|Drama|
113997,Prince of the Sun: The Great Adventure of Horus (Taiyou no ouji Horusu no daibouken) (1968),Animation|Fantasy|
114007,Before I Go to Sleep (2014),Mystery|Thriller|
114015,Great King, The (Der große König) (1942),Drama|War|
114035,Calling, The (2014),Thriller|
114046,God's Pocket (2014),Drama|
114064,Pharaoh's Curse (1957),Horror|
114072,Cheech and Chong's Animated Movie (2013),Animation|Comedy|
114085,Return to Salem's Lot, A (1987),Horror|
114119,Very Ordinary Couple (Yeonaeui Wondo) (2013),Comedy|Drama|Romance|
114128,Bullies (1986),Action|Drama|Thriller|
114142,Cast a Dark Shadow (Angel) (1955),Thriller|
114166,Groundstar Conspiracy, The (1972),Action|Crime|Mystery|Romance|Sci-Fi|Thriller|
114177,Naked Face, The (1984),Action|Mystery|Thriller|
114186,Hori Smoku Sailor Jerry: The Life of Norman K. Collins (2008),Documentary|
114195,Power and Terror: Noam Chomsky in Our Times (2002),Documentary|
114217,Castle on the Hudson (1940),Crime|Drama|
114238,Homevideo (2011),Drama|
114246,Walk Among the Tombstones, A (2014),Action|Crime|Mystery|Thriller|
114254,1971 (2014),Documentary|
114265,Laggies (2014),Comedy|Romance|
114273,Bethlehem (2013),Drama|Thriller|War|
114292,Cause for Alarm! (1951),Crime|Drama|Film-Noir|Thriller|
114333,Kivski Freski (1966),Drama|
114342,Force Majeure (Turist) (2014),Drama|
114371,Lonely Villa, The (1909),Crime|Drama|
114382,Centennial (1978),Action|Adventure|Drama|Romance|Western|
114398,Chad Hanna (1940),Drama|Romance|
114426,Trailer Park Boys: Don't Legalize It (2014),Comedy|Crime|Drama|
114439,November Man, The (2014),Action|Crime|Thriller|
114459,White Bird in a Blizzard (2014),Drama|Romance|Thriller|
114489,Occupants, The (2014),Thriller|
114503,First Case, Second Case (Ghazieh-e Shekl-e Aval, Ghazieh-e Shekl-e Dou Wom) (1979),Documentary|
114550,When Animals Dream (Når dyrene drømmer) (2014),Drama|Horror|Mystery|
114561,Girl on the Train, The (2013),Thriller|
114569,Bullet for Joey, A (1955),Crime|Drama|Film-Noir|Thriller|
114587,Glumov's Diary (Dnevnik Glumova) (1923),(no genres listed)|
114599,The Empty Hours (2013),Drama|Romance|
114620,Alice (2005),Drama|
114631,Koumiko Mystery, The (Mystère Koumiko, Le) (1967),Documentary|
114652,Case of the Grinning Cat, The (Chats perchés) (2004),Documentary|
114670,Tusk (2014),Comedy|Drama|Horror|
114680,Rigor Mortis (Geung si) (2013),Action|Drama|Horror|
114694,Rock-a-Bye Baby (1958),Comedy|
114702,Around the Block (2013),Drama|
114715,American Promise (2013),Documentary|
114752,Bloody Pit of Horror (Il boia scarlatto) (Virgins for the Hangman) (1965),Horror|
114760,Happy Christmas (2014),Comedy|Drama|
114777,Challenge of the Masters (Liu A-Cai yu Huang Fei-Hong) (1976),Action|Drama|
114805,Charles Bradley: Soul of America (2012),Documentary|
114818,Stretch (2014),Action|Comedy|Crime|
114842,Room 666 (Chambre 666) (1982),Documentary|
114852,As I Lay Dying (2013),Drama|
114861,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller|
114883,Gold of Rome (L'oro di Roma) (1961),Drama|
114893,Sins (1986),Drama|Romance|
114904,Entitled, The (2011),Thriller|
114925,Captive, The (2014),Crime|Drama|Thriller|
114935,Predestination (2014),Sci-Fi|Thriller|
114963,Fara (1999),Drama|
115004,It's My Mother's Birthday Today (2008),(no genres listed)|
115017,Christmas Memory, A (Truman Capote's 'A Christmas Memory') (1997),Children|Drama|
115038,Silent One, The (1985),Adventure|Children|Drama|
115065,Justin and the Knights of Valour (2013),Adventure|Animation|
115078,Barnacle Bill (1941),Comedy|Drama|
115119,Rabbit (2005),Animation|Horror|
115135,Corn Island (Simindis kundzuli) (2014),Drama|
115145,RiP: A Remix Manifesto (2009),Documentary|
115160,Two Weeks in Another Town (1962),Drama|
115170,Judge, The (2014),Drama|
115178,Kids, The (Mistons, Les) (Mischief Makers, The) (1957),Comedy|
115207,Mount Head (Atama yama) (2002),Animation|Comedy|Drama|Fantasy|
115218,SIS (2008),Action|Crime|Drama|Thriller|
115233,Berlin Babylon (2001),Documentary|
115244,Mine Games (2012),Mystery|Thriller|
115254,Charlie Chan Carries On (1931),Mystery|
115277,Donkey Hide (Oslinaya shkura) (1982),Children|Comedy|Fantasy|Romance|
115287,Stage Fright (2014),Horror|Musical|
115335,Charlie Chan in Paris (1935),Comedy|Crime|Drama|Mystery|Thriller|
115343,Charlie Chan on Broadway (1937),Comedy|Crime|Mystery|Thriller|
115355,Tough Guise: Violence, Media & the Crisis in Masculinity (1999),Documentary|
115376,Black Sleep, The (1956),Horror|Sci-Fi|
115388,Charlie Chan's Courage (1934),Mystery|
115414,Left Behind (2014),Action|Sci-Fi|Thriller|
115423,My Father and the Man in Black (2012),Documentary|
115460,Motivational Growth (2013),Comedy|Horror|
115469,You Killed Me First (1985),Drama|
115479,Whip Hand, The (1951),Action|Adventure|Crime|Drama|Sci-Fi|Thriller|War|
115522,Creeping Terror, The (Crawling Monster, The) (1964),Horror|Sci-Fi|
115531,Violette (Violette Nozière) (1978),Crime|Drama|Thriller|
115545,Star for Two, A (1991),Drama|Romance|
115569,Nightcrawler (2014),Crime|Drama|Thriller|
115600,Breaktime, The (Zang-e Tafrih) (Recess) (1972),Drama|
115611,Felix the Cat: The Movie (1988),Adventure|Animation|Children|Fantasy|Musical|Sci-Fi|
115624,Dream Home (Wai dor lei ah yut ho) (2010),Horror|
115653,Blue Denim (1959),Drama|
115671,Dancing Masters, The (1943),Comedy|Romance|
115682,Winterhawk (1975),Western|
115699,Turning Tide (En solitaire) (2013),Adventure|Drama|
115708,Big Snit, The (1985),Animation|Comedy|
115724,Separation City (2009),Comedy|Drama|Romance|
115752,Thief of Damascus (1952),Adventure|Fantasy|Romance|
115761,Inserts (1974),Comedy|Drama|
115772,Crimes Against Humanity (2014),Comedy|
115789,Proud Valley, The (1940),Drama|
115801,Charlie Chan's Greatest Case (1933),Mystery|
115826,Bound by Flesh (2012),Documentary|
115836,Charlie Chan's Secret (1936),Comedy|Crime|Horror|Mystery|Thriller|
115869,O Último Mergulho (1992),Drama|
115877,Simpsons: The Longest Daycare, The (2012),Animation|Comedy|
115895,Cambridge Spies (2003),Drama|
115915,Better Tomorrow III: Love and Death in Saigon, A (1989),Action|Thriller|War|
115925,Solan og Ludvig: Jul i Flåklypa (2013),Animation|Children|
115939,Joulupukki ja noitarumpu (1996),Animation|Children|
115947,An American Tail: The Treasure of Manhattan Island (1998),Adventure|Animation|
115965,Dead Man's Bluff (2005),Action|Comedy|Crime|
115973,Haider (2014),Crime|Drama|Romance|
115989,American Soldiers (2005),Action|Drama|Thriller|War|
115998,The Guardians (2012),Action|Thriller|
116006,Beyond the Border (2011),Action|Drama|War|
116014,Rage (1972),Drama|
116030,Children of the Corn 666: Isaac's Return (1999),Horror|Mystery|
116044,Christmas in Connecticut (1992),Comedy|Romance|
116080,Torture Garden (1967),Horror|
116088,Keep Your Right Up (1987),Comedy|Drama|
116096,Lettera Amorosa (1995),(no genres listed)|
116104,Sophia de Mello Breyner Andresen (1969),Documentary|
116126,Complicit (2013),(no genres listed)|
116141,The Russian Novel (2013),Drama|
116161,Foxcatcher (2014),Drama|
116169,Reign of Assassins (2010),Action|
116177,Romance in Manhattan (1935),Comedy|Romance|
116185,Thirty Day Princess (1934),Comedy|Romance|
116195,Love Is News (1937),Comedy|Romance|
116205,The Clinic (2010),Horror|Thriller|
116213,Walking With Dinosaurs (2013),Adventure|Animation|Children|
116221,Tyson (1995),Drama|
116235,Confidentially Connie (1953),Children|Comedy|
116271,D.L. Hughley: Reset (2014),Comedy|
116289,Crime and Punishment (1983),Crime|Drama|
116307,You're Not You (2014),Drama|
116323,Cry of the City (1948),Crime|Drama|
116387,Muddy River (1981),Drama|
116403,The Third Half (2012),Drama|Romance|
116411,Tangerines (2013),Drama|
116419,Drive Hard (2014),Action|Comedy|Crime|
116427,Air Raid Wardens (1943),Children|Comedy|
116435,Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku' (2006),Documentary|
116449,Endless Love (1993),Drama|Romance|
116465,In Secret (2013),Crime|Drama|Romance|Thriller|
116477,My Prairie Home (2014),Documentary|
116487,Remington and the Curse of the Zombadings (2011),Comedy|Drama|Horror|
116495,52 Tuesdays (2014),Children|Drama|
116503,The Possession of Michael King (2014),Horror|
116519,Our Mother's House (1967),Drama|Thriller|
116539,Small Time (2014),Comedy|Drama|
116557,The Rag Man (1925),Comedy|Drama|
116580,Dante's Inferno (2007),Animation|Comedy|
116602,Double, Double, Toil and Trouble (1993),Adventure|Children|Comedy|Fantasy|Horror|
116664,Advanced Style (2014),Comedy|Documentary|Drama|
116682,Decoder (1984),Horror|Mystery|Sci-Fi|
116704,Zanjeer (1973),(no genres listed)|
116720,The Inhabited Island 2: Rebellion (2009),Action|Adventure|Sci-Fi|
116728,Out of Bounds (2011),Drama|
116740,Deadline (2004),Documentary|
116754,Dear Brigitte (1965),Comedy|
116772,The Hanoi Hilton (1987),Drama|War|
116791,Callan (1974),Thriller|
116801,Labyrinth of Lies (2014),Drama|
116817,Rudderless (2014),Comedy|Drama|
116831,Give 'em Hell, Malone (2009),Action|Crime|Thriller|
116839,Gett: The Trial of Viviane Amsalem (2014),Drama|
116849,Sex Ed (2014),Comedy|Romance|
116857,Love and Honor (2012),Drama|Romance|War|
116879,The Beast of the City (1932),Crime|Drama|Film-Noir|Romance|
116893,Trash (2014),Adventure|Crime|Drama|Thriller|
116901,Ambition (2014),Sci-Fi|
116909,The Oblong Box (1969),Horror|
116917,Whoregasm (1988),(no genres listed)|
116933,The Fighting 69th (1940),Action|Adventure|Drama|War|
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi|
116949,Thrust in Me (1985),(no genres listed)|
116957,The Reunion (2013),Drama|
116965,See Heaven (1995),Documentary|
116973,Ski Patrol (1990),Action|Comedy|
116981,Imago mortis (2009),Horror|
116989,Tales of the Grim Sleeper (2014),Crime|Documentary|
117065,The Damned (2014),Horror|Mystery|Thriller|
117111,Pardon Us (1931),Comedy|Crime|Drama|Musical|
117123,Dear White People (2014),Comedy|Drama|
117133,Painted Skin (2008),Action|Drama|Thriller|
117146,Lucky Them (2013),Drama|
117166,Liar's Dice (2014),Adventure|Children|Drama|
117176,Theory of Everything, The (2014),Drama|Romance|
117186,Brigham Young (1940),Romance|Western|
117198,You're Missing the Point (1940),Comedy|
117312,The ABCs of Death 2 (2014),Comedy|Horror|
